Date,Transaction Description,Category,Amount,Type,Month,Year,Day_of_Week,Is_Weekend,Cumulative_Monthly_Expense,Expense_Category_Ratio,Transaction_Type,Absolute_Amount
2024-06-23,Yeah exist behavior necessary miss.,Other,1669.0,Income,6,2024,Sunday,True,32625.65,0.00450065392964526,Income,1669.0
2024-06-23,Agreement someone.,Utilities,1250.19,Expense,6,2024,Sunday,True,33875.84,0.00851431041468129,Income,1250.19
2024-06-23,Strategy fight institution.,Utilities,1451.13,Expense,6,2024,Sunday,True,35326.97,0.009882794832830577,Income,1451.13
2024-06-23,Rule success.,Salary,1197.1,Expense,6,2024,Sunday,True,36524.07,0.008031341756033318,Income,1197.1
2024-07-01,Medical buy series walk large.,Other,3657.0,Income,7,2024,Monday,False,3657.0,0.009861528712230507,Income,3657.0
2024-07-05,Law work.,Investment,2157.0,Income,7,2024,Friday,False,5814.0,0.005938026494004162,Income,2157.0
2024-07-06,Research visit program suddenly doctor.,Shopping,1654.76,Expense,7,2024,Saturday,True,7468.76,0.011266010011522953,Income,1654.76
2024-07-07,Project spring of.,Utilities,956.98,Expense,7,2024,Sunday,True,8425.74,0.006517429175278718,Income,956.98
2024-07-07,Mind easy foreign old.,Food & Drink,1756.73,Expense,7,2024,Sunday,True,10182.47,0.011014437651616783,Income,1756.73
2024-07-07,Better republican stock bank.,Rent,195.45,Expense,7,2024,Sunday,True,10377.92,0.0012059202819132504,Income,195.45
2024-07-07,Thousand live land hard.,Food & Drink,1794.97,Expense,7,2024,Sunday,True,12172.89,0.011254196804018022,Income,1794.97
2024-07-13,Open million house enough.,Shopping,1048.87,Expense,7,2024,Saturday,True,13221.76,0.007140962992087117,Income,1048.87
2024-07-13,You ready way rule.,Food & Drink,1398.31,Expense,7,2024,Saturday,True,14620.07,0.008767197186040123,Income,1398.31
2024-07-16,Certain camera represent.,Salary,1581.22,Expense,7,2024,Tuesday,False,16201.29,0.010608402148087047,Income,1581.22
2024-07-20,Tell brother defense list second.,Rent,856.72,Expense,7,2024,Saturday,True,17058.01,0.005285935144132617,Income,856.72
2024-07-21,Tv budget system book.,Entertainment,1821.07,Expense,7,2024,Sunday,True,18879.08,0.012290785430640485,Income,1821.07
2024-07-22,Face mission brother figure hear.,Other,2611.0,Income,7,2024,Monday,False,21490.08,0.007040867232057384,Income,2611.0
2024-07-23,Agreement central six instead.,Investment,4780.0,Income,7,2024,Tuesday,False,26270.08,0.013158908966777884,Income,4780.0
2024-07-23,Democratic standard major.,Investment,3572.0,Income,7,2024,Tuesday,False,29842.08,0.009833393897349498,Income,3572.0
2024-07-25,Give that individual of not.,Health & Fitness,823.6,Expense,7,2024,Thursday,False,30665.68,0.005672408361609284,Income,823.6
2024-07-26,Little result paper seven.,Other,2577.0,Income,7,2024,Friday,False,33242.68,0.006949182250866289,Income,2577.0
2024-07-26,Seven project chance road.,Shopping,1133.69,Expense,7,2024,Friday,False,34376.37,0.007718438256885262,Income,1133.69
2024-07-26,Professor important do house must.,Shopping,1512.39,Expense,7,2024,Friday,False,35888.76,0.010296720298609587,Income,1512.39
2024-07-26,Position tend religious.,Salary,365.65,Expense,7,2024,Friday,False,36254.41,0.00245314519513289,Income,365.65
2024-07-27,Someone religious night buy nice.,Salary,515.02,Expense,7,2024,Saturday,True,36769.43,0.003455268257616139,Income,515.02
2024-07-27,My serious whatever miss seek.,Health & Fitness,1550.65,Expense,7,2024,Saturday,True,38320.08,0.010679844616232923,Income,1550.65
2024-07-27,Build view.,Utilities,1711.45,Expense,7,2024,Saturday,True,40031.53,0.011655681583764302,Income,1711.45
2024-07-28,Ever day.,Entertainment,898.72,Expense,7,2024,Sunday,True,40930.25,0.00606565078894563,Income,898.72
2024-07-28,Be move fly open.,Utilities,209.55,Expense,7,2024,Sunday,True,41139.8,0.0014271220753617165,Income,209.55
2024-07-29,Future congress.,Health & Fitness,1603.7,Expense,7,2024,Monday,False,42743.5,0.011045217690034978,Income,1603.7
2024-07-29,Fish either boy between collection.,Food & Drink,329.87,Expense,7,2024,Monday,False,43073.37,0.00206823618207626,Income,329.87
2024-07-29,Eight bed fill.,Food & Drink,1610.7,Expense,7,2024,Monday,False,44684.07,0.010098851118532247,Income,1610.7
2024-07-30,Arrive which consider.,Salary,1852.46,Expense,7,2024,Tuesday,False,46536.53,0.01242815082230514,Income,1852.46
2024-07-30,Hope floor include.,Rent,533.55,Expense,7,2024,Tuesday,False,47070.08,0.0032919865255298785,Income,533.55
2024-08-01,Heart still building.,Food & Drink,1451.74,Expense,8,2024,Thursday,False,1451.74,0.00910219539505681,Income,1451.74
2024-08-02,Sell only manage.,Shopping,1231.79,Expense,8,2024,Friday,False,2683.5299999999997,0.00838632700336838,Income,1231.79
2024-08-02,We especially five network.,Food & Drink,1891.97,Expense,8,2024,Friday,False,4575.5,0.011862372478257562,Income,1891.97
2024-08-03,Ahead plant trial affect.,Salary,883.55,Expense,8,2024,Saturday,True,5459.05,0.0059277353675910435,Income,883.55
2024-08-03,Push east never size fight.,Travel,397.55,Expense,8,2024,Saturday,True,5856.6,0.002345458309515422,Income,397.55
2024-08-08,Base player data whose.,Entertainment,1234.23,Expense,8,2024,Thursday,False,7090.83,0.008330078526393498,Income,1234.23
2024-08-09,World site mr interest treatment.,Health & Fitness,486.12,Expense,8,2024,Friday,False,7576.95,0.0033480708508323276,Income,486.12
2024-08-11,A let.,Investment,1211.0,Income,8,2024,Sunday,True,8787.95,0.003333773798905443,Income,1211.0
2024-08-14,A value lot.,Shopping,712.72,Expense,8,2024,Wednesday,False,9500.67,0.004852371736936256,Income,712.72
2024-08-14,Yourself successful defense subject.,Entertainment,1040.31,Expense,8,2024,Wednesday,False,10540.98,0.007021271555376566,Income,1040.31
2024-08-14,Claim move.,Rent,1839.16,Expense,8,2024,Wednesday,False,12380.14,0.011347558688583136,Income,1839.16
2024-08-15,Bed recognize store.,Health & Fitness,701.48,Expense,8,2024,Thursday,False,13081.619999999999,0.004831327121784459,Income,701.48
2024-08-22,There decision measure.,Entertainment,1216.66,Expense,8,2024,Thursday,False,14298.28,0.008211494891488551,Income,1216.66
2024-08-23,Play woman remain event.,Other,538.0,Income,8,2024,Friday,False,14836.28,0.0014507799964943978,Income,538.0
2024-08-25,Decision where foreign trial.,Shopping,1017.41,Expense,8,2024,Sunday,True,15853.69,0.0069267756326135315,Income,1017.41
2024-08-25,Participant above.,Travel,686.53,Expense,8,2024,Sunday,True,16540.22,0.004050377294004836,Income,686.53
2024-08-25,Including time reflect.,Other,4906.0,Income,8,2024,Sunday,True,21446.22,0.013229603462456349,Income,4906.0
2024-08-27,Ball theory prepare much throughout.,Travel,1391.44,Expense,8,2024,Tuesday,False,22837.66,0.00820919258003305,Income,1391.44
2024-08-27,Good spend still.,Salary,1542.23,Expense,8,2024,Tuesday,False,24379.89,0.010346818307916854,Income,1542.23
2024-08-28,Concern should recent across.,Salary,1366.37,Expense,8,2024,Wednesday,False,25746.260000000002,0.009166973882876323,Income,1366.37
2024-08-28,View know develop after.,Food & Drink,969.12,Expense,8,2024,Wednesday,False,26715.38,0.0060762392723610675,Income,969.12
2024-08-28,Course staff personal space.,Shopping,1270.99,Expense,8,2024,Wednesday,False,27986.37,0.008653210172197515,Income,1270.99
2024-08-30,Woman whose already.,Entertainment,1602.32,Expense,8,2024,Friday,False,29588.69,0.010814395553835857,Income,1602.32
2024-09-01,Decide cultural start how thank.,Health & Fitness,1037.84,Expense,9,2024,Sunday,True,1037.84,0.007147950818373699,Income,1037.84
2024-09-02,Management necessary process not.,Other,2533.0,Income,9,2024,Monday,False,3570.84,0.006830531098736635,Income,2533.0
2024-09-05,Assume campaign assume.,Shopping,1350.66,Expense,9,2024,Thursday,False,4921.5,0.00919562297986632,Income,1350.66
2024-09-05,Talk thing rock ever summer.,Rent,1113.56,Expense,9,2024,Thursday,False,6035.06,0.006870629772971702,Income,1113.56
2024-09-05,Pass quite third ability interview.,Other,3396.0,Income,9,2024,Thursday,False,9431.060000000001,0.009157711650734155,Income,3396.0
2024-09-05,Item yet ever quite.,Travel,373.74,Expense,9,2024,Thursday,False,9804.800000000001,0.0022049845015678373,Income,373.74
2024-09-06,Guess service this different.,Entertainment,1003.01,Expense,9,2024,Friday,False,10807.810000000001,0.006769525990097423,Income,1003.01
2024-09-07,Mother first hot free.,Investment,2674.0,Income,9,2024,Saturday,True,13481.810000000001,0.007361280873883695,Income,2674.0
2024-09-08,Wrong difficult.,Entertainment,1671.53,Expense,9,2024,Sunday,True,15153.34,0.011281508437829678,Income,1671.53
2024-09-10,True culture.,Health & Fitness,320.43,Expense,9,2024,Tuesday,False,15473.77,0.0022069084644371815,Income,320.43
2024-09-13,As personal agreement.,Investment,4535.0,Income,9,2024,Friday,False,20008.77,0.012484446059484875,Income,4535.0
2024-09-15,Or phone.,Food & Drink,1697.54,Expense,9,2024,Sunday,True,21706.31,0.01064332509328443,Income,1697.54
2024-09-16,East list when.,Health & Fitness,989.76,Expense,9,2024,Monday,False,22696.07,0.006816807795029632,Income,989.76
2024-09-17,Mind door authority outside.,Travel,986.7,Expense,9,2024,Tuesday,False,23682.77,0.005821314838382259,Income,986.7
2024-09-17,Personal often.,Travel,801.78,Expense,9,2024,Tuesday,False,24484.55,0.004730327162377751,Income,801.78
2024-09-17,True help.,Utilities,117.75,Expense,9,2024,Tuesday,False,24602.3,0.0008019261482884376,Income,117.75
2024-09-18,Artist sort area.,Salary,1879.91,Expense,9,2024,Wednesday,False,26482.21,0.012612312823143094,Income,1879.91
2024-09-21,Big argue.,Other,3725.0,Income,9,2024,Saturday,True,30207.21,0.010044898674612699,Income,3725.0
2024-09-22,Sure i pay.,Utilities,919.82,Expense,9,2024,Sunday,True,31127.03,0.006264354222663871,Income,919.82
2024-09-23,Ten skin perhaps.,Other,3085.0,Income,9,2024,Monday,False,34212.03,0.008319063734545013,Income,3085.0
2024-09-24,Less into per big.,Food & Drink,1351.47,Expense,9,2024,Tuesday,False,35563.5,0.008473517303757854,Income,1351.47
2024-09-25,Military onto blue activity.,Rent,657.62,Expense,9,2024,Wednesday,False,36221.12,0.004057494478341222,Income,657.62
2024-09-26,Smile cover of pm eight.,Travel,382.43,Expense,9,2024,Thursday,False,36603.55,0.002256253606610446,Income,382.43
2024-09-26,Right know during someone.,Travel,947.98,Expense,9,2024,Thursday,False,37551.53,0.005592875281736712,Income,947.98
2024-09-27,Find job where.,Health & Fitness,375.99,Expense,9,2024,Friday,False,37927.520000000004,0.0025895687468206344,Income,375.99
2024-09-27,On must certainly.,Shopping,1404.42,Expense,9,2024,Friday,False,39331.94,0.009561634182831992,Income,1404.42
2024-10-01,Owner fact wife.,Shopping,566.46,Expense,10,2024,Tuesday,False,566.46,0.0038565979544630596,Income,566.46
2024-10-01,Price certain down standard nice.,Investment,2372.0,Income,10,2024,Tuesday,False,2938.46,0.006529902106526599,Income,2372.0
2024-10-02,Gas with policy cut.,Travel,1610.13,Expense,10,2024,Wednesday,False,4548.59,0.009499415892089212,Income,1610.13
2024-10-02,Country little reality level.,Shopping,400.17,Expense,10,2024,Wednesday,False,4948.76,0.002724455042611098,Income,400.17
2024-10-03,Not friend federal forget bit.,Utilities,951.24,Expense,10,2024,Thursday,False,5900.0,0.006478337403803765,Income,951.24
2024-10-04,Detail about development discover.,Other,4592.0,Income,10,2024,Friday,False,10492.0,0.01238286569498564,Income,4592.0
2024-10-04,Lose shoulder spring.,Other,4486.0,Income,10,2024,Friday,False,14978.0,0.01209702428303693,Income,4486.0
2024-10-07,Hundred step according.,Food & Drink,802.82,Expense,10,2024,Monday,False,15780.82,0.005033562832917402,Income,802.82
2024-10-08,Group never.,Food & Drink,438.78,Expense,10,2024,Tuesday,False,16219.6,0.0027510857973487173,Income,438.78
2024-10-09,Key place tree.,Rent,905.21,Expense,10,2024,Wednesday,False,17124.81,0.0055851169014617215,Income,905.21
2024-10-10,Wish current.,Health & Fitness,727.01,Expense,10,2024,Thursday,False,17851.82,0.005007160761259792,Income,727.01
2024-10-10,Despite energy company.,Travel,694.84,Expense,10,2024,Thursday,False,18546.66,0.004099404481910944,Income,694.84
2024-10-11,Condition again successful.,Health & Fitness,1736.06,Expense,10,2024,Friday,False,20282.72,0.01195682523100463,Income,1736.06
2024-10-12,Story case.,Entertainment,1157.94,Expense,10,2024,Saturday,True,21440.66,0.007815181229472697,Income,1157.94
2024-10-15,Very figure drive special.,Utilities,1958.95,Expense,10,2024,Tuesday,False,23399.61,0.013341258838128534,Income,1958.95
2024-10-17,With young think there assume.,Health & Fitness,1349.65,Expense,10,2024,Thursday,False,24749.260000000002,0.009295490462901857,Income,1349.65
2024-10-17,Some court her.,Salary,1780.37,Expense,10,2024,Thursday,False,26529.63,0.011944499141415954,Income,1780.37
2024-10-18,Outside with each animal.,Travel,932.87,Expense,10,2024,Friday,False,27462.5,0.005503729576651117,Income,932.87
2024-10-19,Take family chance.,Utilities,1284.76,Expense,10,2024,Saturday,True,28747.260000000002,0.008749746397240367,Income,1284.76
2024-10-19,Picture evidence.,Shopping,1266.23,Expense,10,2024,Saturday,True,30013.49,0.008620802930268262,Income,1266.23
2024-10-21,Why though decide bank likely.,Rent,167.43,Expense,10,2024,Monday,False,30180.920000000002,0.0010330377733473294,Income,167.43
2024-10-21,Meet seem population.,Health & Fitness,640.59,Expense,10,2024,Monday,False,30821.510000000002,0.0044119573486683964,Income,640.59
2024-10-21,Material less focus hear.,Travel,1214.72,Expense,10,2024,Monday,False,32036.23,0.007166583115921452,Income,1214.72
2024-10-23,Listen ok point so.,Salary,1564.14,Expense,10,2024,Wednesday,False,33600.37,0.010493812458676765,Income,1564.14
2024-10-24,Detail data tell.,Salary,833.84,Expense,10,2024,Thursday,False,34434.21,0.0055942310666200175,Income,833.84
2024-10-28,Fill thousand number.,Investment,1524.0,Income,10,2024,Monday,False,35958.21,0.004195434574345082,Income,1524.0
2024-11-01,Nearly care base.,Travel,1881.47,Expense,11,2024,Friday,False,1881.47,0.011100262723189487,Income,1881.47
2024-11-02,Goal once let perform international.,Rent,429.04,Expense,11,2024,Saturday,True,2310.51,0.002647163150432648,Income,429.04
2024-11-03,Important source first him.,Rent,136.95,Expense,11,2024,Sunday,True,2447.46,0.0008449771430443573,Income,136.95
2024-11-03,Doctor population grow bar.,Food & Drink,62.47,Expense,11,2024,Sunday,True,2509.93,0.0003916776739148876,Income,62.47
2024-11-11,National back everybody direction budget.,Rent,216.82,Expense,11,2024,Monday,False,2726.75,0.0013377725020436478,Income,216.82
2024-11-11,National free.,Rent,1313.12,Expense,11,2024,Monday,False,4039.87,0.008101908624128561,Income,1313.12
2024-11-12,Few spring raise.,Travel,466.42,Expense,11,2024,Tuesday,False,4506.29,0.002751776291596486,Income,466.42
2024-11-13,Relationship your your.,Salary,1256.7,Expense,11,2024,Wednesday,False,5762.99,0.008431198049291681,Income,1256.7
2024-11-13,Across federal state.,Investment,734.0,Income,11,2024,Wednesday,False,6496.99,0.0020206358120533406,Income,734.0
2024-11-13,State serious activity pressure.,Other,3164.0,Income,11,2024,Wednesday,False,9660.99,0.008532096484959619,Income,3164.0
2024-11-13,Dinner rich decide do.,Salary,1950.21,Expense,11,2024,Wednesday,False,11611.2,0.013083955397238108,Income,1950.21
2024-11-14,Serious reveal left social fine.,Travel,1101.61,Expense,11,2024,Thursday,False,12712.81,0.006499258780896198,Income,1101.61
2024-11-14,Show recently decide last.,Investment,4240.0,Income,11,2024,Thursday,False,16952.809999999998,0.01167233766090758,Income,4240.0
2024-11-16,Hear officer.,Shopping,1051.69,Expense,11,2024,Saturday,True,18004.5,0.00716016224045697,Income,1051.69
2024-11-17,Wall act special.,Travel,1818.76,Expense,11,2024,Sunday,True,19823.26,0.010730287397847487,Income,1818.76
2024-11-17,Different international sell several.,Entertainment,1611.37,Expense,11,2024,Sunday,True,21434.63,0.010875475912167658,Income,1611.37
2024-11-17,For age size.,Health & Fitness,830.29,Expense,11,2024,Sunday,True,22264.92,0.005718484626712691,Income,830.29
2024-11-17,With yes nothing.,Investment,500.0,Income,11,2024,Sunday,True,22764.92,0.001376454912842875,Income,500.0
2024-11-18,Woman daughter hospital move.,Utilities,694.33,Expense,11,2024,Monday,False,23459.25,0.004728674161707949,Income,694.33
2024-11-18,Board notice later thus.,Food & Drink,1378.66,Expense,11,2024,Monday,False,24837.91,0.008643994588114278,Income,1378.66
2024-11-19,Bit need allow.,Salary,606.22,Expense,11,2024,Tuesday,False,25444.13,0.004067128894279942,Income,606.22
2024-11-20,Cost attorney.,Travel,1198.04,Expense,11,2024,Wednesday,False,26642.17,0.007068174753192946,Income,1198.04
2024-11-20,Day fact modern.,Health & Fitness,385.26,Expense,11,2024,Wednesday,False,27027.43,0.0026534143338921715,Income,385.26
2024-11-22,Happy action.,Shopping,795.56,Expense,11,2024,Friday,False,27822.989999999998,0.005416366678410887,Income,795.56
2024-11-23,Hospital writer can industry.,Other,3599.0,Income,11,2024,Saturday,True,31421.989999999998,0.009705124920786873,Income,3599.0
2024-11-24,Western tend candidate day.,Rent,850.26,Expense,11,2024,Sunday,True,32272.25,0.005246077149652394,Income,850.26
2024-11-24,City offer financial data.,Travel,576.51,Expense,11,2024,Sunday,True,32848.76,0.0034012832851684966,Income,576.51
2024-11-24,Cut yard knowledge.,Travel,831.68,Expense,11,2024,Sunday,True,33680.44,0.004906730642328728,Income,831.68
2024-11-25,Space moment travel these least.,Utilities,281.88,Expense,11,2024,Monday,False,33962.32,0.001919719258425009,Income,281.88
2024-11-25,Say explain.,Other,4209.0,Income,11,2024,Monday,False,38171.32,0.011350061348038886,Income,4209.0
